./Data/maskDetectorJPEGImages/524.jpg,181,14,316,142,mask
./Data/maskDetectorJPEGImages/544.jpg,32,4,969,881,mask
./Data/maskDetectorJPEGImages/287.jpg,261,7,989,720,noMask
./Data/maskDetectorJPEGImages/505.jpg,166,26,274,162,mask
./Data/maskDetectorJPEGImages/495.jpg,122,57,280,237,mask
./Data/maskDetectorJPEGImages/124.jpg,84,3,218,153,mask
./Data/maskDetectorJPEGImages/113.jpg,67,10,164,150,mask
./Data/maskDetectorJPEGImages/113.jpg,278,72,363,175,mask
./Data/maskDetectorJPEGImages/113.jpg,441,21,515,119,mask
./Data/maskDetectorJPEGImages/113.jpg,543,56,638,183,mask
./Data/maskDetectorJPEGImages/113.jpg,168,77,205,146,noMask
./Data/maskDetectorJPEGImages/682.jpg,182,16,857,587,noMask
./Data/maskDetectorJPEGImages/239.jpg,39,3,148,125,noMask
./Data/maskDetectorJPEGImages/3.jpg,292,1,613,322,noMask
./Data/maskDetectorJPEGImages/601.jpg,49,10,187,174,mask
./Data/maskDetectorJPEGImages/18.jpg,117,7,560,518,noMask
./Data/maskDetectorJPEGImages/560.jpg,8,5,441,303,mask
./Data/maskDetectorJPEGImages/151.jpg,304,45,495,296,mask
./Data/maskDetectorJPEGImages/151.jpg,481,189,673,461,mask
./Data/maskDetectorJPEGImages/151.jpg,631,49,835,337,mask
./Data/maskDetectorJPEGImages/665.jpg,106,11,190,99,noMask
./Data/maskDetectorJPEGImages/11.jpg,79,26,529,516,noMask
./Data/maskDetectorJPEGImages/233.jpg,1,3,187,178,noMask
./Data/maskDetectorJPEGImages/515.jpg,116,8,539,395,mask
./Data/maskDetectorJPEGImages/345.jpg,581,106,745,256,mask
./Data/maskDetectorJPEGImages/338.jpg,312,194,420,305,noMask
./Data/maskDetectorJPEGImages/338.jpg,142,183,246,294,noMask
./Data/maskDetectorJPEGImages/338.jpg,778,192,864,290,mask
./Data/maskDetectorJPEGImages/338.jpg,875,231,948,321,mask
./Data/maskDetectorJPEGImages/107.jpg,167,18,363,305,mask
./Data/maskDetectorJPEGImages/107.jpg,843,11,1080,287,mask
./Data/maskDetectorJPEGImages/107.jpg,984,371,1114,535,mask
./Data/maskDetectorJPEGImages/2.jpg,214,95,708,760,noMask
./Data/maskDetectorJPEGImages/103.jpg,666,97,1063,628,mask
./Data/maskDetectorJPEGImages/319.jpg,90,2,212,146,noMask
./Data/maskDetectorJPEGImages/319.jpg,395,14,580,189,noMask
./Data/maskDetectorJPEGImages/347.jpg,330,19,1646,1313,mask
./Data/maskDetectorJPEGImages/445.jpg,201,119,432,391,mask
./Data/maskDetectorJPEGImages/445.jpg,46,58,196,382,mask
./Data/maskDetectorJPEGImages/360.jpg,326,18,545,251,mask
./Data/maskDetectorJPEGImages/680.jpg,705,35,1173,688,noMask
./Data/maskDetectorJPEGImages/140.jpg,269,4,431,171,mask
./Data/maskDetectorJPEGImages/238.jpg,109,3,176,61,noMask
./Data/maskDetectorJPEGImages/675.jpg,135,7,232,127,noMask
./Data/maskDetectorJPEGImages/339.jpg,41,11,182,196,mask
./Data/maskDetectorJPEGImages/694.jpg,442,144,776,516,noMask
./Data/maskDetectorJPEGImages/133.jpg,400,9,606,231,mask
./Data/maskDetectorJPEGImages/133.jpg,150,37,290,237,noMask
./Data/maskDetectorJPEGImages/433.jpg,305,37,514,316,mask
./Data/maskDetectorJPEGImages/50.jpg,73,18,162,118,noMask
./Data/maskDetectorJPEGImages/502.jpg,510,90,924,599,mask
./Data/maskDetectorJPEGImages/530.jpg,142,452,596,941,mask
./Data/maskDetectorJPEGImages/312.jpg,76,12,208,164,noMask
./Data/maskDetectorJPEGImages/538.jpg,267,6,785,658,mask
./Data/maskDetectorJPEGImages/379.jpg,815,97,1058,399,mask
./Data/maskDetectorJPEGImages/101.jpg,44,3,101,72,mask
./Data/maskDetectorJPEGImages/101.jpg,193,2,256,78,mask
./Data/maskDetectorJPEGImages/101.jpg,205,160,265,234,mask
./Data/maskDetectorJPEGImages/101.jpg,57,153,127,233,mask
./Data/maskDetectorJPEGImages/576.jpg,72,5,225,192,mask
./Data/maskDetectorJPEGImages/46.jpg,231,9,903,610,noMask
./Data/maskDetectorJPEGImages/134.jpg,125,13,205,129,mask
./Data/maskDetectorJPEGImages/131.jpg,102,97,458,429,mask
./Data/maskDetectorJPEGImages/407.jpg,596,34,1133,691,mask
./Data/maskDetectorJPEGImages/115.jpg,314,29,529,297,mask
./Data/maskDetectorJPEGImages/214.jpg,260,75,742,748,noMask
./Data/maskDetectorJPEGImages/610.jpg,55,2,260,171,mask
./Data/maskDetectorJPEGImages/181.jpg,37,18,169,187,noMask
./Data/maskDetectorJPEGImages/624.jpg,93,7,162,83,mask
./Data/maskDetectorJPEGImages/480.jpg,80,1,132,62,mask
./Data/maskDetectorJPEGImages/480.jpg,146,19,205,94,mask
./Data/maskDetectorJPEGImages/504.jpg,273,29,868,659,mask
./Data/maskDetectorJPEGImages/446.jpg,140,2,277,118,mask
./Data/maskDetectorJPEGImages/489.jpg,301,1,607,297,mask
./Data/maskDetectorJPEGImages/303.jpg,161,1,220,71,noMask
./Data/maskDetectorJPEGImages/533.jpg,321,13,464,191,mask
./Data/maskDetectorJPEGImages/588.jpg,185,110,632,817,mask
./Data/maskDetectorJPEGImages/588.jpg,716,274,1000,564,mask
./Data/maskDetectorJPEGImages/588.jpg,694,1,997,265,mask
./Data/maskDetectorJPEGImages/400.jpg,101,17,192,113,mask
./Data/maskDetectorJPEGImages/320.jpg,92,3,160,73,noMask
./Data/maskDetectorJPEGImages/381.jpg,92,40,227,211,mask
./Data/maskDetectorJPEGImages/95.jpg,445,40,570,166,mask
./Data/maskDetectorJPEGImages/81.jpg,53,1,204,143,noMask
./Data/maskDetectorJPEGImages/434.jpg,258,163,490,374,mask
./Data/maskDetectorJPEGImages/56.jpg,31,18,126,136,noMask
./Data/maskDetectorJPEGImages/166.jpg,159,14,380,276,noMask
./Data/maskDetectorJPEGImages/557.jpg,187,6,797,799,mask
./Data/maskDetectorJPEGImages/473.jpg,55,3,141,116,mask
./Data/maskDetectorJPEGImages/8.jpg,54,73,510,662,noMask
./Data/maskDetectorJPEGImages/71.jpg,119,14,233,137,noMask
./Data/maskDetectorJPEGImages/71.jpg,241,3,347,105,noMask
./Data/maskDetectorJPEGImages/328.jpg,62,3,225,184,noMask
./Data/maskDetectorJPEGImages/346.jpg,276,45,569,387,mask
./Data/maskDetectorJPEGImages/550.jpg,62,1,275,177,mask
./Data/maskDetectorJPEGImages/5.jpg,73,2,148,102,noMask
./Data/maskDetectorJPEGImages/217.jpg,200,5,350,164,noMask
./Data/maskDetectorJPEGImages/286.jpg,341,31,599,312,noMask
./Data/maskDetectorJPEGImages/358.jpg,168,5,277,109,mask
./Data/maskDetectorJPEGImages/106.jpg,75,4,149,104,mask
./Data/maskDetectorJPEGImages/49.jpg,524,84,839,421,noMask
./Data/maskDetectorJPEGImages/116.jpg,145,91,325,266,mask
./Data/maskDetectorJPEGImages/586.jpg,205,25,1306,1319,mask
./Data/maskDetectorJPEGImages/249.jpg,112,20,491,465,noMask
./Data/maskDetectorJPEGImages/324.jpg,108,4,197,109,noMask
./Data/maskDetectorJPEGImages/380.jpg,179,5,298,130,mask
./Data/maskDetectorJPEGImages/330.jpg,61,32,161,136,noMask
./Data/maskDetectorJPEGImages/418.jpg,249,13,356,127,mask
./Data/maskDetectorJPEGImages/176.jpg,191,50,740,550,noMask
./Data/maskDetectorJPEGImages/654.jpg,385,8,600,250,noMask
./Data/maskDetectorJPEGImages/607.jpg,280,29,742,622,mask
./Data/maskDetectorJPEGImages/642.jpg,140,82,507,546,noMask
./Data/maskDetectorJPEGImages/194.jpg,287,12,979,623,noMask
./Data/maskDetectorJPEGImages/104.jpg,272,88,528,344,mask
./Data/maskDetectorJPEGImages/570.jpg,1,1,208,200,mask
./Data/maskDetectorJPEGImages/343.jpg,271,17,572,407,mask
./Data/maskDetectorJPEGImages/630.jpg,380,26,603,294,noMask
./Data/maskDetectorJPEGImages/232.jpg,136,15,646,614,noMask
./Data/maskDetectorJPEGImages/517.jpg,138,3,253,122,mask
./Data/maskDetectorJPEGImages/290.jpg,109,3,237,127,noMask
./Data/maskDetectorJPEGImages/382.jpg,54,43,143,137,mask
./Data/maskDetectorJPEGImages/590.jpg,108,13,323,293,mask
./Data/maskDetectorJPEGImages/549.jpg,107,22,889,907,mask
./Data/maskDetectorJPEGImages/163.jpg,75,16,187,146,noMask
./Data/maskDetectorJPEGImages/479.jpg,397,61,609,310,mask
./Data/maskDetectorJPEGImages/280.jpg,120,24,223,125,noMask
./Data/maskDetectorJPEGImages/402.jpg,159,93,396,312,mask
./Data/maskDetectorJPEGImages/559.jpg,263,28,1282,1387,mask
./Data/maskDetectorJPEGImages/90.jpg,319,13,733,539,mask
./Data/maskDetectorJPEGImages/273.jpg,99,2,203,110,noMask
./Data/maskDetectorJPEGImages/464.jpg,874,101,1174,405,mask
./Data/maskDetectorJPEGImages/221.jpg,466,5,837,391,noMask
./Data/maskDetectorJPEGImages/12.jpg,61,23,133,128,noMask
./Data/maskDetectorJPEGImages/617.jpg,50,4,179,191,mask
./Data/maskDetectorJPEGImages/534.jpg,503,63,672,269,mask
./Data/maskDetectorJPEGImages/534.jpg,329,108,487,306,mask
./Data/maskDetectorJPEGImages/534.jpg,98,54,261,247,mask
./Data/maskDetectorJPEGImages/294.jpg,268,478,743,871,mask
./Data/maskDetectorJPEGImages/264.jpg,39,12,149,147,noMask
./Data/maskDetectorJPEGImages/436.jpg,105,17,188,109,mask
./Data/maskDetectorJPEGImages/369.jpg,144,15,207,96,mask
./Data/maskDetectorJPEGImages/631.jpg,268,59,432,248,noMask
./Data/maskDetectorJPEGImages/393.jpg,208,11,288,85,mask
./Data/maskDetectorJPEGImages/393.jpg,98,16,187,111,mask
./Data/maskDetectorJPEGImages/393.jpg,3,7,83,85,mask
./Data/maskDetectorJPEGImages/329.jpg,77,24,166,123,noMask
./Data/maskDetectorJPEGImages/545.jpg,144,18,568,528,mask
./Data/maskDetectorJPEGImages/368.jpg,176,29,295,160,mask
./Data/maskDetectorJPEGImages/368.jpg,505,89,587,184,mask
./Data/maskDetectorJPEGImages/149.jpg,292,106,908,899,mask
./Data/maskDetectorJPEGImages/149.jpg,977,77,1200,933,mask
./Data/maskDetectorJPEGImages/149.jpg,1,108,226,867,mask
./Data/maskDetectorJPEGImages/325.jpg,113,4,253,127,noMask
./Data/maskDetectorJPEGImages/373.jpg,915,148,1182,484,mask
./Data/maskDetectorJPEGImages/496.jpg,603,44,1187,681,mask
./Data/maskDetectorJPEGImages/391.jpg,96,18,178,118,mask
./Data/maskDetectorJPEGImages/160.jpg,292,14,795,557,noMask
./Data/maskDetectorJPEGImages/523.jpg,283,73,412,227,mask
./Data/maskDetectorJPEGImages/89.jpg,206,54,397,337,mask
./Data/maskDetectorJPEGImages/626.jpg,116,4,237,162,mask
./Data/maskDetectorJPEGImages/302.jpg,26,10,194,204,noMask
./Data/maskDetectorJPEGImages/351.jpg,78,47,217,187,mask
./Data/maskDetectorJPEGImages/65.jpg,34,5,154,144,noMask
./Data/maskDetectorJPEGImages/364.jpg,196,14,350,192,mask
./Data/maskDetectorJPEGImages/664.jpg,12,32,486,557,noMask
./Data/maskDetectorJPEGImages/45.jpg,262,7,635,416,noMask
./Data/maskDetectorJPEGImages/394.jpg,249,28,693,514,mask
./Data/maskDetectorJPEGImages/403.jpg,161,1,354,211,mask
./Data/maskDetectorJPEGImages/403.jpg,430,60,592,263,mask
./Data/maskDetectorJPEGImages/403.jpg,214,217,381,423,mask
./Data/maskDetectorJPEGImages/0.jpg,116,23,758,637,noMask
./Data/maskDetectorJPEGImages/292.jpg,84,10,196,126,noMask
./Data/maskDetectorJPEGImages/663.jpg,80,6,153,99,noMask
./Data/maskDetectorJPEGImages/362.jpg,192,40,269,133,mask
./Data/maskDetectorJPEGImages/536.jpg,24,19,186,197,mask
./Data/maskDetectorJPEGImages/537.jpg,38,8,158,143,mask
./Data/maskDetectorJPEGImages/135.jpg,126,17,210,115,mask
./Data/maskDetectorJPEGImages/467.jpg,173,4,291,128,mask
./Data/maskDetectorJPEGImages/30.jpg,53,1,172,131,noMask
./Data/maskDetectorJPEGImages/184.jpg,224,3,470,329,noMask
./Data/maskDetectorJPEGImages/102.jpg,359,73,671,429,mask
./Data/maskDetectorJPEGImages/172.jpg,12,31,135,170,noMask
./Data/maskDetectorJPEGImages/40.jpg,114,6,564,569,noMask
./Data/maskDetectorJPEGImages/462.jpg,177,9,303,130,mask
./Data/maskDetectorJPEGImages/462.jpg,334,44,468,189,mask
./Data/maskDetectorJPEGImages/268.jpg,150,123,255,251,mask
./Data/maskDetectorJPEGImages/207.jpg,40,120,627,758,noMask
./Data/maskDetectorJPEGImages/171.jpg,607,64,2059,1564,noMask
./Data/maskDetectorJPEGImages/612.jpg,185,40,833,753,mask
./Data/maskDetectorJPEGImages/159.jpg,46,3,145,123,noMask
./Data/maskDetectorJPEGImages/553.jpg,132,29,1072,1122,mask
./Data/maskDetectorJPEGImages/383.jpg,321,62,906,712,mask
./Data/maskDetectorJPEGImages/256.jpg,111,7,409,362,noMask
./Data/maskDetectorJPEGImages/651.jpg,56,11,130,97,noMask
./Data/maskDetectorJPEGImages/422.jpg,70,5,165,105,mask
./Data/maskDetectorJPEGImages/660.jpg,112,14,167,77,noMask
./Data/maskDetectorJPEGImages/437.jpg,95,44,208,189,mask
./Data/maskDetectorJPEGImages/437.jpg,12,20,104,181,mask
./Data/maskDetectorJPEGImages/442.jpg,119,7,533,396,mask
./Data/maskDetectorJPEGImages/655.jpg,420,25,820,441,noMask
./Data/maskDetectorJPEGImages/219.jpg,30,5,123,120,noMask
./Data/maskDetectorJPEGImages/119.jpg,61,15,306,316,mask
./Data/maskDetectorJPEGImages/316.jpg,102,14,192,115,noMask
./Data/maskDetectorJPEGImages/352.jpg,259,71,366,167,mask
./Data/maskDetectorJPEGImages/352.jpg,458,34,547,130,mask
./Data/maskDetectorJPEGImages/352.jpg,680,141,765,221,mask
./Data/maskDetectorJPEGImages/161.jpg,397,69,1092,960,noMask
./Data/maskDetectorJPEGImages/58.jpg,277,16,699,475,noMask
./Data/maskDetectorJPEGImages/208.jpg,107,3,180,81,noMask
./Data/maskDetectorJPEGImages/126.jpg,101,15,1056,927,mask
./Data/maskDetectorJPEGImages/279.jpg,402,13,776,418,noMask
./Data/maskDetectorJPEGImages/279.jpg,1,9,343,407,noMask
./Data/maskDetectorJPEGImages/667.jpg,629,134,1288,817,mask
./Data/maskDetectorJPEGImages/389.jpg,230,72,415,274,mask
./Data/maskDetectorJPEGImages/410.jpg,188,11,1059,805,mask
./Data/maskDetectorJPEGImages/196.jpg,213,4,339,132,noMask
./Data/maskDetectorJPEGImages/604.jpg,41,15,192,168,mask
./Data/maskDetectorJPEGImages/397.jpg,26,76,100,158,mask
./Data/maskDetectorJPEGImages/87.jpg,104,5,196,116,mask
./Data/maskDetectorJPEGImages/528.jpg,872,90,1159,397,mask
./Data/maskDetectorJPEGImages/514.jpg,145,7,328,209,mask
./Data/maskDetectorJPEGImages/72.jpg,155,75,780,891,noMask
./Data/maskDetectorJPEGImages/492.jpg,171,78,388,323,mask
./Data/maskDetectorJPEGImages/506.jpg,314,43,526,307,mask
./Data/maskDetectorJPEGImages/226.jpg,85,47,346,307,noMask
./Data/maskDetectorJPEGImages/278.jpg,98,4,390,314,noMask
./Data/maskDetectorJPEGImages/278.jpg,405,35,709,381,noMask
./Data/maskDetectorJPEGImages/278.jpg,856,5,1100,295,noMask
./Data/maskDetectorJPEGImages/246.jpg,206,7,532,304,noMask
./Data/maskDetectorJPEGImages/645.jpg,669,11,974,382,noMask
./Data/maskDetectorJPEGImages/519.jpg,53,5,243,178,mask
./Data/maskDetectorJPEGImages/693.jpg,1234,75,1858,791,noMask
./Data/maskDetectorJPEGImages/562.jpg,199,104,458,378,mask
./Data/maskDetectorJPEGImages/562.jpg,47,60,196,387,mask
./Data/maskDetectorJPEGImages/639.jpg,51,22,166,149,noMask
./Data/maskDetectorJPEGImages/261.jpg,229,21,523,391,noMask
./Data/maskDetectorJPEGImages/633.jpg,1,15,783,1060,noMask
./Data/maskDetectorJPEGImages/500.jpg,358,230,624,601,mask
./Data/maskDetectorJPEGImages/344.jpg,95,8,167,96,mask
./Data/maskDetectorJPEGImages/17.jpg,91,13,156,100,noMask
./Data/maskDetectorJPEGImages/552.jpg,244,87,386,238,mask
./Data/maskDetectorJPEGImages/659.jpg,66,14,814,717,noMask
./Data/maskDetectorJPEGImages/577.jpg,330,23,705,553,mask
./Data/maskDetectorJPEGImages/97.jpg,6,4,146,137,mask
./Data/maskDetectorJPEGImages/97.jpg,197,19,297,125,noMask
./Data/maskDetectorJPEGImages/75.jpg,27,12,150,170,noMask
./Data/maskDetectorJPEGImages/79.jpg,33,1,157,157,noMask
./Data/maskDetectorJPEGImages/323.jpg,9,17,176,245,mask
./Data/maskDetectorJPEGImages/503.jpg,300,69,493,294,mask
./Data/maskDetectorJPEGImages/503.jpg,625,65,868,331,mask
./Data/maskDetectorJPEGImages/503.jpg,442,190,701,437,mask
./Data/maskDetectorJPEGImages/589.jpg,112,12,509,568,mask
./Data/maskDetectorJPEGImages/450.jpg,53,3,241,179,mask
./Data/maskDetectorJPEGImages/587.jpg,201,124,430,391,mask
./Data/maskDetectorJPEGImages/587.jpg,52,57,209,388,mask
./Data/maskDetectorJPEGImages/685.jpg,108,2,207,117,noMask
./Data/maskDetectorJPEGImages/1.jpg,102,1,302,215,noMask
./Data/maskDetectorJPEGImages/1.jpg,307,2,499,204,noMask
./Data/maskDetectorJPEGImages/652.jpg,52,8,151,128,mask
./Data/maskDetectorJPEGImages/57.jpg,163,4,255,109,noMask
./Data/maskDetectorJPEGImages/57.jpg,59,2,160,111,noMask
./Data/maskDetectorJPEGImages/527.jpg,174,5,327,139,mask
./Data/maskDetectorJPEGImages/527.jpg,343,48,461,187,mask
./Data/maskDetectorJPEGImages/395.jpg,408,24,501,132,mask
./Data/maskDetectorJPEGImages/288.jpg,37,5,153,134,noMask
./Data/maskDetectorJPEGImages/333.jpg,766,299,1276,787,mask
./Data/maskDetectorJPEGImages/138.jpg,403,7,636,272,mask
./Data/maskDetectorJPEGImages/73.jpg,108,14,166,85,noMask
./Data/maskDetectorJPEGImages/424.jpg,147,56,229,142,mask
./Data/maskDetectorJPEGImages/424.jpg,42,7,130,117,mask
./Data/maskDetectorJPEGImages/459.jpg,116,62,401,331,mask
./Data/maskDetectorJPEGImages/459.jpg,698,132,926,355,mask
./Data/maskDetectorJPEGImages/459.jpg,979,296,1174,521,mask
./Data/maskDetectorJPEGImages/487.jpg,144,109,928,861,mask
./Data/maskDetectorJPEGImages/440.jpg,592,90,956,505,mask
./Data/maskDetectorJPEGImages/365.jpg,84,18,180,154,mask
./Data/maskDetectorJPEGImages/317.jpg,276,2,439,147,noMask
./Data/maskDetectorJPEGImages/359.jpg,480,102,877,474,mask
./Data/maskDetectorJPEGImages/566.jpg,153,23,723,663,mask
./Data/maskDetectorJPEGImages/421.jpg,8,10,181,215,mask
./Data/maskDetectorJPEGImages/213.jpg,78,14,153,108,noMask
./Data/maskDetectorJPEGImages/237.jpg,683,36,1323,807,noMask
./Data/maskDetectorJPEGImages/98.jpg,274,23,624,336,mask
./Data/maskDetectorJPEGImages/289.jpg,182,20,617,511,noMask
./Data/maskDetectorJPEGImages/327.jpg,679,169,1329,919,noMask
./Data/maskDetectorJPEGImages/129.jpg,289,14,466,263,mask
./Data/maskDetectorJPEGImages/92.jpg,6,542,217,872,mask
./Data/maskDetectorJPEGImages/92.jpg,340,251,583,601,mask
./Data/maskDetectorJPEGImages/92.jpg,1108,156,1193,480,mask
./Data/maskDetectorJPEGImages/92.jpg,31,108,150,273,noMask
./Data/maskDetectorJPEGImages/92.jpg,160,56,307,215,noMask
./Data/maskDetectorJPEGImages/92.jpg,359,87,494,216,noMask
./Data/maskDetectorJPEGImages/92.jpg,518,11,655,146,noMask
./Data/maskDetectorJPEGImages/92.jpg,1066,20,1183,144,noMask
./Data/maskDetectorJPEGImages/92.jpg,726,8,847,82,noMask
./Data/maskDetectorJPEGImages/92.jpg,430,5,512,73,noMask
./Data/maskDetectorJPEGImages/603.jpg,58,6,343,368,mask
./Data/maskDetectorJPEGImages/521.jpg,164,18,392,323,mask
./Data/maskDetectorJPEGImages/371.jpg,58,29,140,135,mask
./Data/maskDetectorJPEGImages/640.jpg,338,109,459,270,noMask
./Data/maskDetectorJPEGImages/152.jpg,215,100,357,260,mask
./Data/maskDetectorJPEGImages/189.jpg,80,25,414,349,noMask
./Data/maskDetectorJPEGImages/376.jpg,65,11,182,142,mask
./Data/maskDetectorJPEGImages/14.jpg,1,3,168,144,noMask
./Data/maskDetectorJPEGImages/484.jpg,135,9,1078,874,mask
./Data/maskDetectorJPEGImages/456.jpg,433,5,732,313,mask
./Data/maskDetectorJPEGImages/572.jpg,6,48,385,478,mask
./Data/maskDetectorJPEGImages/572.jpg,420,50,784,534,mask
./Data/maskDetectorJPEGImages/572.jpg,824,35,1173,507,mask
./Data/maskDetectorJPEGImages/86.jpg,377,26,749,475,noMask
./Data/maskDetectorJPEGImages/117.jpg,73,4,184,93,mask
./Data/maskDetectorJPEGImages/195.jpg,170,28,316,270,noMask
./Data/maskDetectorJPEGImages/195.jpg,32,27,160,283,noMask
./Data/maskDetectorJPEGImages/525.jpg,447,6,738,285,mask
./Data/maskDetectorJPEGImages/16.jpg,60,1,152,100,noMask
./Data/maskDetectorJPEGImages/513.jpg,585,38,821,307,mask
./Data/maskDetectorJPEGImages/191.jpg,144,53,860,832,noMask
./Data/maskDetectorJPEGImages/326.jpg,210,196,1820,2084,noMask
./Data/maskDetectorJPEGImages/31.jpg,115,33,161,87,noMask
./Data/maskDetectorJPEGImages/423.jpg,158,4,253,108,mask
./Data/maskDetectorJPEGImages/591.jpg,60,4,452,306,mask
./Data/maskDetectorJPEGImages/657.jpg,107,3,176,88,noMask
./Data/maskDetectorJPEGImages/33.jpg,369,137,580,403,noMask
./Data/maskDetectorJPEGImages/33.jpg,204,202,363,442,noMask
./Data/maskDetectorJPEGImages/229.jpg,415,50,698,397,noMask
./Data/maskDetectorJPEGImages/477.jpg,124,9,244,149,mask
./Data/maskDetectorJPEGImages/539.jpg,152,1,600,397,mask
./Data/maskDetectorJPEGImages/488.jpg,25,75,108,158,mask
./Data/maskDetectorJPEGImages/20.jpg,224,28,383,245,noMask
./Data/maskDetectorJPEGImages/385.jpg,639,46,1535,1217,mask
./Data/maskDetectorJPEGImages/39.jpg,78,6,154,80,noMask
./Data/maskDetectorJPEGImages/411.jpg,473,170,751,476,mask
./Data/maskDetectorJPEGImages/411.jpg,143,33,423,391,mask
./Data/maskDetectorJPEGImages/692.jpg,69,7,174,126,noMask
./Data/maskDetectorJPEGImages/416.jpg,211,45,306,148,mask
./Data/maskDetectorJPEGImages/416.jpg,429,21,542,128,mask
./Data/maskDetectorJPEGImages/51.jpg,50,4,165,148,noMask
./Data/maskDetectorJPEGImages/457.jpg,397,168,711,499,mask
./Data/maskDetectorJPEGImages/646.jpg,485,14,1002,562,noMask
./Data/maskDetectorJPEGImages/580.jpg,73,32,190,165,mask
./Data/maskDetectorJPEGImages/78.jpg,96,58,183,145,noMask
./Data/maskDetectorJPEGImages/178.jpg,119,5,192,79,noMask
./Data/maskDetectorJPEGImages/143.jpg,285,42,528,356,mask
./Data/maskDetectorJPEGImages/676.jpg,342,56,1685,1859,noMask
./Data/maskDetectorJPEGImages/42.jpg,94,64,178,153,noMask
./Data/maskDetectorJPEGImages/42.jpg,183,41,266,123,noMask
./Data/maskDetectorJPEGImages/262.jpg,247,10,862,700,noMask
./Data/maskDetectorJPEGImages/248.jpg,423,50,705,367,noMask
./Data/maskDetectorJPEGImages/55.jpg,888,41,1568,901,noMask
./Data/maskDetectorJPEGImages/145.jpg,143,76,693,809,mask
./Data/maskDetectorJPEGImages/188.jpg,117,1,240,112,noMask
./Data/maskDetectorJPEGImages/443.jpg,247,49,511,374,mask
./Data/maskDetectorJPEGImages/43.jpg,1000,87,1809,1061,noMask
./Data/maskDetectorJPEGImages/412.jpg,95,10,156,87,mask
./Data/maskDetectorJPEGImages/625.jpg,101,31,162,94,mask
./Data/maskDetectorJPEGImages/478.jpg,186,2,903,557,mask
./Data/maskDetectorJPEGImages/318.jpg,30,5,152,173,noMask
./Data/maskDetectorJPEGImages/283.jpg,81,4,183,157,noMask
./Data/maskDetectorJPEGImages/377.jpg,313,17,693,475,mask
./Data/maskDetectorJPEGImages/230.jpg,14,9,477,635,noMask
